retailerProductId,name,brand,url,matchedFieldTitles,matchedSnippets,categoryPaths
512887011,M&S Sugar Free Peppermint Gum,M&S,https://www.ocado.com/products/512887011/details,features | dietaryInformation,"Helps Keep Your Teeth Healthy, Oral Health Foundation Approved, Mega Minty!, Pure Freshness, With Xylitol, Suitable for vegans | Suitable for Vegans; No Sugar",food-cupboard/chocolate-sweets/mints-gum/chewing-gum
512886011,M&S Sugar Free Spearmint Gum,M&S,https://www.ocado.com/products/512886011/details,features | dietaryInformation,"Helps Keep Your Teeth Healthy, Oral Health Foundation Approved, Mega Minty!, Pure Freshness, With Xylitol, Suitable for vegans | Suitable for Vegans; No Sugar",food-cupboard/chocolate-sweets/mints-gum/chewing-gum
639052011,M&S Sultana Bran Flakes,M&S,https://www.ocado.com/products/639052011/details,features | dietaryInformation,"High in Fibre, Fortified with Vitamins + Iron, Suitable for vegans | Suitable for Vegans",food-cupboard/breakfast-cereals/family-cereal/cornflakes | food-cupboard/breakfast-cereals/family-cereal/multigrain-shapes
657640011,"M&S Summer Scented Candle, Pink",M&S,https://www.ocado.com/products/657640011/details,specification,"- Burns up to 35 hours - Burns up to 35 hours - Approved by Cruelty Free International,Suitable for vegans",events-inspiration/home-clothing-event/living-room | home-garden/home-fragrance/scented-candles/jars | m-s/m-s-homeware-beauty/m-s-home-fragrance-beauty/m-s-home-fragrance
552857011,M&S Supergreen Salad in a Fruity Dressing,M&S,https://www.ocado.com/products/552857011/details,features | dietaryInformation | detailedDescription,"A Verdant Mix of Cucumber, Edamame, Apple & Sugar Snaps with a Fruity Ginger Dressing, Suitable for vegans | Suitable for Vegans | M&S Supergreen Salad in a Fruity Dressing A verdant mix of cucumber, edamame soybeans, apple, and sugar snaps and coriander with a fruity apple and ginger dressing. Shake dressing pot before opening and stir gently into the salad before serving. High in protein. Suitable for vegans. Serves 4.",fresh-chilled-food/ready-meals-easy-to-cook/lunch-salad-pots/chilled-prepared-foods | fresh-chilled-food/ready-meals-easy-to-cook/lunch-salad-pots/prepared-produce | fresh-chilled-food/salad-herbs/lunch-salad-bowls | m-s/m-s-best-of-fresh/m-s-dairy-deli/m-s-deli | m-s/m-s-best-of-fresh/m-s-fruit-vegetables/m-s-vegetables | m-s/m-s-own-brands/m-s-eat-well
626543011,M&S Sweet & Salty Rice Cakes,M&S,https://www.ocado.com/products/626543011/details,features | dietaryInformation,"Made with wholegrain rice, Gluten free, Suitable for vegans | Gluten free; Suitable for Vegans",food-cupboard/crackers-crispbreads/rice-corn-cakes/rice-cakes | food-cupboard/crisps-snacks-nuts/savoury-snacks/rice-cakes | m-s/m-s-own-brands/m-s-eat-well
679135011,M&S Sweet & Sour Cauliflower,M&S,https://www.ocado.com/products/679135011/details,features | dietaryInformation,"Battered Cauliflower Florets with Pineapple & Peppers, Needs Cooking, Plant Kitchen, Deliciously Vegan, Suitable for Vegans | Suitable for Vegans",fresh-chilled-food/brands-we-love/prepared-meals-easy-cooking/oriental | fresh-chilled-food/ready-meals-easy-to-cook/chinese/meals-for-1 | fresh-chilled-food/ready-meals-easy-to-cook/japanese-thai-east-asian/meals-for-1 | fresh-chilled-food/ready-meals-easy-to-cook/m-s-ready-meals/asian | fresh-chilled-food/ready-meals-easy-to-cook/ready-meals-for-1/chinese | fresh-chilled-food/ready-meals-easy-to-cook/ready-meals-for-1/japanese-thai-east-asian/east-asian | fresh-chilled-food/ready-meals-easy-to-cook/ready-meals-for-1/japanese-thai-east-asian/japanese | fresh-chilled-food/ready-meals-easy-to-cook/ready-meals-for-1/japanese-thai-east-asian/thai
527861011,M&S Sweet & Sour Sauce,M&S,https://www.ocado.com/products/527861011/details,features | dietaryInformation,"Chilli rating - Mild Heat, Fruity & Tangy with Red Peppers, Pineapple and Water Chestnuts, Suitable for vegans | Suitable for Vegans",food-cupboard/cooking-sauces/stir-fry-oriental-sauces/stir-fry-sauces
645642011,M&S Sweet & Spicy Tteokbokki,M&S,https://www.ocado.com/products/645642011/details,features | dietaryInformation,"Taste of Asia, Soft & Slightly Chewy Korean-style Rice Cakes in a Gochujang-Style Sauce, 5 Minutes Microwave, Chilli rating - Medium - 2, Suitable for vegans | Suitable for Vegans",fresh-chilled-food/brands-we-love/prepared-meals-easy-cooking/oriental | fresh-chilled-food/ready-meals-easy-to-cook/starters-sides/japanese-thai-east-asian/thai-east-asian | m-s/m-s-ready-meals-easy-cooking/m-s-easy-cooking
660113011,M&S Sweet Chilli Houmous,M&S,https://www.ocado.com/products/660113011/details,features | dietaryInformation,"Chilli rating - 1, With: Tahini, Ready to Eat, Suitable for Vegans | Suitable for Vegans",fresh-chilled-food/cooked-meats-deli-dips/houmous-dips/houmous/flavoured
626541011,M&S Sweet Chilli Rice Cakes,M&S,https://www.ocado.com/products/626541011/details,features | dietaryInformation,"Made with wholegrain rice, Gluten free, Suitable for vegans | Gluten free; Suitable for Vegans",food-cupboard/crackers-crispbreads/rice-corn-cakes/rice-cakes | food-cupboard/crisps-snacks-nuts/savoury-snacks/rice-cakes
516765011,M&S Sweet Potato Fries,M&S,https://www.ocado.com/products/516765011/details,features | dietaryInformation,"Coated in a lightly and crispy seasoned batter, Cooks in 17 Mins, Gluten free, Suitable for vegans | Gluten free; Suitable for Vegans",fresh-chilled-food/brands-we-love/prepared-meals-easy-cooking/starters-sides | fresh-chilled-food/ready-meals-easy-to-cook/starters-sides/chips-mash-potato-sides/chips-potato-sides/chips | fresh-chilled-food/vegetables/prepared-easy-to-cook | m-s/m-s-ready-meals-easy-cooking/m-s-easy-cooking | m-s/m-s-ready-meals-easy-cooking/m-s-ready-meals
506096011,M&S Sweet Potato Fries Frozen,M&S,https://www.ocado.com/products/506096011/details,features | dietaryInformation,"In a light crisp seasoned batter, Oven Cook in 20 Mins, Gluten free, Needs Cooking, Suitable for vegans | Gluten free; Suitable for Vegans",frozen-food/frozen-chips-potatoes-rice/frozen-chips | frozen-food/frozen-chips-potatoes-rice/frozen-sweet-potato | m-s/m-s-frozen
529403011,M&S Sweet Sweetcorn,M&S,https://www.ocado.com/products/529403011/details,features | dietaryInformation,"Naturally Sweet, Eat well, Source of Protein, Packed in season for maximum flavour, 1/2 can = 1 of 5 a day, Suitable for vegans | Suitable for Vegans",dietary-lifestyle-world-foods/m-s-eat-well/can | food-cupboard/tinned-canned/tinned-vegetables/sweetcorn | m-s/m-s-own-brands/m-s-eat-well
529405011,M&S Sweetcorn,M&S,https://www.ocado.com/products/529405011/details,features | dietaryInformation,"Eat well, Source of Protein, Packed in season for maximum flavour, 1/3 can = 1 of 5 a day, Suitable for vegans | Suitable for Vegans",food-cupboard/tinned-canned/tinned-vegetables/sweetcorn | m-s/m-s-own-brands/m-s-eat-well
673971011,M&S Sweetened Soya,M&S,https://www.ocado.com/products/673971011/details,dietaryInformation,Suitable for vegans.,fresh-chilled-food/dairy-eggs/milk-alternatives/long-life-milk-alternatives | fresh-chilled-food/vegan-foods
608898011,M&S Tabbouleh Salad,M&S,https://www.ocado.com/products/608898011/details,features | dietaryInformation | detailedDescription,"Suitable for vegans | Suitable for Vegans | M&S Tabbouleh Salad Bulgur wheat, tomatoes, cucumber and spring onions with fresh chopped parsley and mint, finished with a fresh lemon and mint dressing. Ideal for picnics or an on the go lunch. Low in saturated fat. Suitable for vegans. Serves 2.",fresh-chilled-food/ready-meals-easy-to-cook/healthier-ready-meals | fresh-chilled-food/ready-meals-easy-to-cook/lunch-salad-pots/prepared-produce | fresh-chilled-food/ready-meals-easy-to-cook/m-s-ready-meals/free-from-vegan-vegetarian | fresh-chilled-food/ready-meals-easy-to-cook/m-s-ready-meals/healthy | fresh-chilled-food/ready-meals-easy-to-cook/mediterranean-middle-eastern/meals-for-2 | fresh-chilled-food/ready-meals-easy-to-cook/ready-meals-for-2/mediterranean-middle-eastern | fresh-chilled-food/salad-herbs/lunch-salad-bowls | m-s/m-s-best-of-fresh/m-s-fruit-vegetables/m-s-vegetables | m-s/m-s-own-brands/m-s-eat-well
667682011,M&S Tagine Sauce Serves 4,M&S,https://www.ocado.com/products/667682011/details,features | dietaryInformation,"Chilli rating - mild - 1, The Great Food Quality Seal, Suitable for vegans | Suitable for Vegans",food-cupboard/cooking-sauces/tagine
645777011,M&S Tamarind Dal,M&S,https://www.ocado.com/products/645777011/details,features | dietaryInformation | detailedDescription,"Eat well, Slow Cooked Lentils with Tempered Garlic, Spices, Curry Leaves & Mustard Seeds, 3 Minutes Microwave, Chilli rating - Mild - 1, Suitable for vegans | Suitable for Vegans | M&S Tamarind Dal Slow cooked lentils with tempered garlic, spices, curry leaves and mustard seeds. Microwaves in 3 minutes. Suitable for vegans. Serves 2.",dietary-lifestyle-world-foods/world-foods/indian/sides | fresh-chilled-food/brands-we-love/prepared-meals-easy-cooking/indian | fresh-chilled-food/brands-we-love/prepared-meals-easy-cooking/starters-sides | fresh-chilled-food/ready-meals-easy-to-cook/indian/starters-sides | fresh-chilled-food/ready-meals-easy-to-cook/m-s-ready-meals/indian | fresh-chilled-food/ready-meals-easy-to-cook/starters-sides/indian | m-s/m-s-own-brands/m-s-eat-well | m-s/m-s-ready-meals-easy-cooking/m-s-ready-meals
529245011,M&S Tangled Knot Zinfandel,M&S,https://www.ocado.com/products/529245011/details,features | dietaryInformation,Suitable for vegans | Suitable for Vegans,beer-wine-spirits/wine/red-wine/shop-by-country/usa | beer-wine-spirits/wine/red-wine/shop-by-variety/other-grapes | events-inspiration/m-s-4-for-3-wine-sale | m-s/m-s-food-cupboard-bakery-drinks/m-s-drinks | m-s/m-s-wines
613624011,M&S Tempura Batter Mix,M&S,https://www.ocado.com/products/613624011/details,features | dietaryInformation | detailedDescription,"Suitable for vegans | Suitable for Vegans | M&S Tempura Batter Mix With our tempura batter mix, all you need to do is add fizzy water to make a light, crispy batter for coating vegetables such as asparagus or prawns. Suitable for vegans.",food-cupboard/sugar-home-baking/ready-to-use-ingredients/mixes-batter/batter-pastry-crumble-mixes
546069011,M&S Tenderstem Broccoli Medley,M&S,https://www.ocado.com/products/546069011/details,dietaryInformation,Suitable for Vegans,dietary-lifestyle-world-foods/m-s-eat-well/ready-to-cook-prepared-produce | fresh-chilled-food/vegetables/fresh-stir-fry/stir-fry-vegetables | fresh-chilled-food/vegetables/mixed-vegetable-selection-packs | fresh-chilled-food/vegetables/prepared-easy-to-cook | m-s/m-s-best-of-fresh/m-s-fruit-vegetables/m-s-vegetables | m-s/m-s-own-brands/m-s-eat-well
514417011,M&S Teriyaki Marinade and Sauce,M&S,https://www.ocado.com/products/514417011/details,features | dietaryInformation | detailedDescription,"Chilli rating - 1, Suitable for vegans | Suitable for Vegans | M&S Teriyaki Marinade A Japanese-inspired mildly spiced sauce with soy, ginger and lime. Perfect any way, any day. Suitable for vegans.",food-cupboard/cooking-sauces/stir-fry-oriental-sauces/soy-oyster-flavouring-sauces/oriental-flavoured-sauces
518703011,M&S Teriyaki Sauce,M&S,https://www.ocado.com/products/518703011/details,features | dietaryInformation,"Meal in Minutes, Suitable for Vegans | Suitable for Vegans",fresh-chilled-food/pasta-sauces-stock/fresh-stir-fry-other-sauces/stir-fry-sauces | fresh-chilled-food/vegetables/fresh-stir-fry/fresh-stir-fry-sauces | m-s/m-s-ready-meals-easy-cooking/m-s-easy-cooking
680369011,M&S The Calm Collection,M&S,https://www.ocado.com/products/680369011/details,dietaryInformation | specification,"Vegan | - Fabric container - 150ml,Calm body wash - 60ml,Calm hand cream - 100g,Calm bath salts - 30ml,Calm mini diffuser,bath sponge - Polyester - All skin types - Suitable for vegans - Height- 16.8 cm - Width- 16.7 cm - Length- 16.5 cm",health-beauty-personal-care/beauty-gifts/gifts-for-her
639855011,M&S The Curious Heart Lemon Gin,M&S,https://www.ocado.com/products/639855011/details,features | dietaryInformation,"The Curious Heart, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/spirits/gin/flavoured
639853011,M&S The Curious Heart Spiced London Dry Gin,M&S,https://www.ocado.com/products/639853011/details,features | dietaryInformation,"9 Botanicals, Hand Crafted in England, Produced in small batches, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/spirits/gin/classic
660290011,M&S The Everything Greek Seasoning,M&S,https://www.ocado.com/products/660290011/details,features | dietaryInformation,"Aromatic Greek Inspired Seasoning, Suitable for vegans | Suitable for Vegans",food-cupboard/cooking-ingredients/seasonings-rubs/made-for-meat
660307011,M&S The Everything Seasoning,M&S,https://www.ocado.com/products/660307011/details,features | dietaryInformation,"Seasoning Blend with Sesame Seeds, Savoury & Crunchy, Suitable for vegans | Suitable for Vegans",food-cupboard/cooking-ingredients/seasonings-rubs/garlic-onion-all-purpose/all-purpose-seasoning | m-s/m-s-viral
660751011,M&S The Marksologist Margarita,M&S,https://www.ocado.com/products/660751011/details,features | dietaryInformation,"Sweet, Tangy, Zesty Lime & Agave Syrup, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/cocktails/individual-serving
660756011,M&S The Marksologist Margarita,M&S,https://www.ocado.com/products/660756011/details,features | dietaryInformation,"Sweet, Tangy, Zesty Lime and Agave Syrup, A Vibrant Classic Since its Creation Circa 1938, Perfectly Balanced, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/cocktails/sharing-size
660736011,M&S The Marksologist Spicy Mezcal Margarita,M&S,https://www.ocado.com/products/660736011/details,features | dietaryInformation,"Tangy & Refreshing, Jalapeño Chilli, Zesty Lime Juice, With Agave Syrup, Savoury Sweetness with Zingy Lime & a Warm Chilli Kick, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/cocktails/individual-serving
677949011,M&S The Trio Face Mask Library,M&S,https://www.ocado.com/products/677949011/details,dietaryInformation | specification,"Vegan | - Moisturising Face Mask - 25g,Detoxifying Face Mask - 30g,Cleansing Bubble Face Mask - 25g - Suitable for vegans - All skin types - Height- 17.3 cm - Width- 2.4 cm - Length- 10.7 cm",health-beauty-personal-care/beauty-gifts/gifts-for-her
588422011,M&S The Ultimate Cocktail Nut Mix,M&S,https://www.ocado.com/products/588422011/details,features | dietaryInformation,"Made with a Bespoke 12 Ingredient Seasoning, Suitable for vegans | Suitable for Vegans",food-cupboard/crisps-snacks-nuts/nuts-seeds-fruit-snacks/nuts/mixed-nuts | m-s/m-s-food-cupboard-bakery-drinks/m-s-food-cupboard/m-s-snacks-treats | m-s/m-s-party-food
606065011,M&S Tikka Masala Seasoning,M&S,https://www.ocado.com/products/606065011/details,features | dietaryInformation | detailedDescription,"Perfect for creating curries or grilling, Chilli rating - medium - 2, Suitable for vegans | Suitable for Vegans | M&S Tikka Masala Seasoning A medium-spiced tikka masala seasoning blend with spiced, dried mango, garlic and mint. Perfect for creating curries or grilling. Suitable for vegans.",dietary-lifestyle-world-foods/vegan/ingredients | dietary-lifestyle-world-foods/vegetarian/ingredients | food-cupboard/cooking-ingredients/seasonings-rubs/made-for-meat | food-cupboard/cooking-ingredients/seasonings-rubs/shop-by-cuisine/indian
606822011,M&S Toilet Gel,M&S,https://www.ocado.com/products/606822011/details,features | dietaryInformation,"Plant Based Biodegradable Ingredients, Odour Neutralising, Removes Limescale, Made with botanical essential oils, Cruelty - Free International, Suitable for Vegans | Suitable for Vegans; Not Tested on Animals",home-care-cleaning/bathroom/toilet-cleaners-rimblocks/toilet-cleaners
601871011,M&S Toilet Gel Almond & Sweet Orange,M&S,https://www.ocado.com/products/601871011/details,features | dietaryInformation,"Plant Based Biodegradable Ingredients, Odour Neutralising, Removes Limescale, Almond + Sweet Orange, Made with botanical essential oils, Cruelty-Free International, Suitable for Vegans | Suitable for Vegans; Not Tested on Animals",home-care-cleaning/bathroom/toilet-cleaners-rimblocks/toilet-cleaners
